run_key,space_name,dimensions,preprocessing,metric,min_samples,eps_percentile,eps,n_points,n_clusters,noise_count,noise_share,clustered_count,clustered_share,largest_cluster_size,largest_cluster_share_all,largest_cluster_share_clustered,smallest_cluster_size,median_cluster_size,mean_cluster_size
user_run_0136,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,5.0,1.17751,4722,7,4220,0.8936891147818721,502,0.10631088521812791,462,0.09783989834815757,0.9203187250996016,4,5.0,71.71428571428571
user_run_0137,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,10.0,1.273047,4722,4,3828,0.8106734434561627,894,0.18932655654383734,882,0.18678526048284624,0.9865771812080537,2,5.0,223.5
user_run_0138,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,15.0,1.347333,4722,4,3471,0.7350698856416773,1251,0.26493011435832275,1237,0.2619652689538331,0.9888089528377298,3,5.5,312.75
user_run_0139,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,20.0,1.416278,4722,5,3123,0.6613722998729352,1599,0.3386277001270648,1584,0.3354510800508259,0.9906191369606003,2,4.0,319.8
user_run_0140,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,25.0,1.467231,4722,3,2841,0.6016518424396442,1881,0.3983481575603558,1874,0.396865734858111,0.9962785752259437,3,4.0,627.0
user_run_0141,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,30.0,1.518135,4722,3,2562,0.542566709021601,2160,0.45743329097839897,2154,0.45616264294790343,0.9972222222222222,3,3.0,720.0
user_run_0142,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,35.0,1.574731,4722,2,2309,0.48898771706903854,2413,0.5110122829309615,2409,0.5101651842439644,0.9983423124740987,4,1206.5,1206.5
user_run_0143,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,40.0,1.62975,4722,1,2069,0.43816179584921644,2653,0.5618382041507836,2653,0.5618382041507836,1.0,2653,2653.0,2653.0
user_run_0144,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,45.0,1.687658,4722,2,1838,0.38924184667513767,2884,0.6107581533248624,2881,0.6101228293096146,0.9989597780859917,3,1442.0,1442.0
user_run_0145,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,50.0,1.741623,4722,1,1634,0.34603981363828884,3088,0.6539601863617112,3088,0.6539601863617112,1.0,3088,3088.0,3088.0
user_run_0146,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,60.0,1.871906,4722,1,1197,0.25349428208386277,3525,0.7465057179161372,3525,0.7465057179161372,1.0,3525,3525.0,3525.0
user_run_0147,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,70.0,2.032742,4722,2,843,0.17852604828462515,3879,0.8214739517153749,3876,0.820838627700127,0.9992266047950503,3,1939.5,1939.5
user_run_0148,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,80.0,2.215021,4722,1,506,0.10715798390512495,4216,0.892842016094875,4216,0.892842016094875,1.0,4216,4216.0,4216.0
user_run_0149,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,85.0,2.334616,4722,1,364,0.0770859805167302,4358,0.9229140194832698,4358,0.9229140194832698,1.0,4358,4358.0,4358.0
user_run_0150,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,90.0,2.522548,4722,1,208,0.04404913172384583,4514,0.9559508682761542,4514,0.9559508682761542,1.0,4514,4514.0,4514.0
user_run_0151,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,95.0,2.795193,4722,1,91,0.01927149512918255,4631,0.9807285048708174,4631,0.9807285048708174,1.0,4631,4631.0,4631.0
user_run_0152,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,5,99.0,3.388467,4722,1,13,0.0027530707327403643,4709,0.9972469292672597,4709,0.9972469292672597,1.0,4709,4709.0,4709.0
user_run_0153,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,1.0,1.157633,4722,1,4532,0.9597628123676408,190,0.04023718763235917,190,0.04023718763235917,1.0,190,190.0,190.0
user_run_0154,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,2.5,1.242724,4722,1,4321,0.9150783566285472,401,0.08492164337145278,401,0.08492164337145278,1.0,401,401.0,401.0
user_run_0155,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,5.0,1.332112,4722,2,4001,0.8473104616687844,721,0.1526895383312156,711,0.150571791613723,0.986130374479889,10,360.5,360.5
user_run_0156,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,10.0,1.435398,4722,1,3454,0.7314697162219399,1268,0.26853028377806015,1268,0.26853028377806015,1.0,1268,1268.0,1268.0
user_run_0157,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,15.0,1.510669,4722,1,3044,0.6446421008047437,1678,0.35535789919525623,1678,0.35535789919525623,1.0,1678,1678.0,1678.0
user_run_0158,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,20.0,1.579061,4722,1,2686,0.5688267683185091,2036,0.4311732316814909,2036,0.4311732316814909,1.0,2036,2036.0,2036.0
user_run_0159,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,25.0,1.640214,4722,1,2382,0.5044472681067345,2340,0.49555273189326554,2340,0.49555273189326554,1.0,2340,2340.0,2340.0
user_run_0160,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,30.0,1.692241,4722,1,2116,0.4481152054214316,2606,0.5518847945785684,2606,0.5518847945785684,1.0,2606,2606.0,2606.0
user_run_0161,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,35.0,1.749874,4722,1,1868,0.3955950868276154,2854,0.6044049131723845,2854,0.6044049131723845,1.0,2854,2854.0,2854.0
user_run_0162,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,40.0,1.811895,4722,1,1634,0.34603981363828884,3088,0.6539601863617112,3088,0.6539601863617112,1.0,3088,3088.0,3088.0
user_run_0163,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,45.0,1.87096,4722,1,1416,0.29987293519695046,3306,0.7001270648030495,3306,0.7001270648030495,1.0,3306,3306.0,3306.0
user_run_0164,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,50.0,1.929327,4722,1,1230,0.2604828462515883,3492,0.7395171537484116,3492,0.7395171537484116,1.0,3492,3492.0,3492.0
user_run_0165,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,60.0,2.073218,4722,1,894,0.18932655654383734,3828,0.8106734434561627,3828,0.8106734434561627,1.0,3828,3828.0,3828.0
user_run_0166,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,70.0,2.231184,4722,1,578,0.12240576027107158,4144,0.8775942397289285,4144,0.8775942397289285,1.0,4144,4144.0,4144.0
user_run_0167,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,80.0,2.428478,4722,1,333,0.07052096569250317,4389,0.9294790343074968,4389,0.9294790343074968,1.0,4389,4389.0,4389.0
user_run_0168,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,85.0,2.570129,4722,1,208,0.04404913172384583,4514,0.9559508682761542,4514,0.9559508682761542,1.0,4514,4514.0,4514.0
user_run_0169,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,90.0,2.757186,4722,1,113,0.023930537907666243,4609,0.9760694620923338,4609,0.9760694620923338,1.0,4609,4609.0,4609.0
user_run_0170,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,95.0,3.050084,4722,1,52,0.011012282930961457,4670,0.9889877170690385,4670,0.9889877170690385,1.0,4670,4670.0,4670.0
user_run_0171,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,11,99.0,3.620394,4722,1,8,0.0016941973739940702,4714,0.9983058026260059,4714,0.9983058026260059,1.0,4714,4714.0,4714.0
user_run_0172,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,1.0,1.259139,4722,1,4442,0.9407030919102075,280,0.05929690808979246,280,0.05929690808979246,1.0,280,280.0,280.0
user_run_0173,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,2.5,1.360778,4722,1,4154,0.879711986446421,568,0.12028801355357899,568,0.12028801355357899,1.0,568,568.0,568.0
user_run_0174,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,5.0,1.447009,4722,1,3768,0.7979669631512071,954,0.2020330368487929,954,0.2020330368487929,1.0,954,954.0,954.0
user_run_0175,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,10.0,1.548814,4722,1,3170,0.6713257094451504,1552,0.32867429055484965,1552,0.32867429055484965,1.0,1552,1552.0,1552.0
user_run_0176,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,15.0,1.630634,4722,1,2754,0.5832274459974587,1968,0.4167725540025413,1968,0.4167725540025413,1.0,1968,1968.0,1968.0
user_run_0177,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,20.0,1.707682,4722,1,2364,0.5006353240152478,2358,0.4993646759847522,2358,0.4993646759847522,1.0,2358,2358.0,2358.0
user_run_0178,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,25.0,1.767121,4722,1,2062,0.43667937314697164,2660,0.5633206268530284,2660,0.5633206268530284,1.0,2660,2660.0,2660.0
user_run_0179,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,30.0,1.82604,4722,1,1809,0.38310038119440915,2913,0.6168996188055909,2913,0.6168996188055909,1.0,2913,2913.0,2913.0
user_run_0180,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,35.0,1.888262,4722,1,1567,0.3318509106310885,3155,0.6681490893689115,3155,0.6681490893689115,1.0,3155,3155.0,3155.0
user_run_0181,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,40.0,1.942836,4722,1,1372,0.29055484963998307,3350,0.709445150360017,3350,0.709445150360017,1.0,3350,3350.0,3350.0
user_run_0182,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,45.0,2.009236,4722,1,1186,0.2511647606946209,3536,0.7488352393053791,3536,0.7488352393053791,1.0,3536,3536.0,3536.0
user_run_0183,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,50.0,2.070651,4722,1,1016,0.21516306649724692,3706,0.7848369335027531,3706,0.7848369335027531,1.0,3706,3706.0,3706.0
user_run_0184,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,60.0,2.218458,4722,1,679,0.1437950021177467,4043,0.8562049978822532,4043,0.8562049978822532,1.0,4043,4043.0,4043.0
user_run_0185,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,70.0,2.383402,4722,1,431,0.09127488352393054,4291,0.9087251164760695,4291,0.9087251164760695,1.0,4291,4291.0,4291.0
user_run_0186,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,80.0,2.598768,4722,1,223,0.04722575180008471,4499,0.9527742481999153,4499,0.9527742481999153,1.0,4499,4499.0,4499.0
user_run_0187,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,85.0,2.742154,4722,1,135,0.028589580686149935,4587,0.9714104193138501,4587,0.9714104193138501,1.0,4587,4587.0,4587.0
user_run_0188,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,90.0,2.929705,4722,1,79,0.016730199068191443,4643,0.9832698009318086,4643,0.9832698009318086,1.0,4643,4643.0,4643.0
user_run_0189,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,95.0,3.248081,4722,1,32,0.006776789495976281,4690,0.9932232105040237,4690,0.9932232105040237,1.0,4690,4690.0,4690.0
user_run_0190,user_pca10_standardized_euclidean,10,pca10_standardized,euclidean,20,99.0,3.884779,4722,1,3,0.0006353240152477764,4719,0.9993646759847522,4719,0.9993646759847522,1.0,4719,4719.0,4719.0
user_run_0191,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,1.0,0.108502,4722,18,4555,0.9646336298178738,167,0.03536637018212622,45,0.009529860228716646,0.2694610778443114,4,5.0,9.277777777777779
user_run_0192,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,2.5,0.119676,4722,51,4305,0.9116899618805591,417,0.08831003811944091,122,0.02583650995340957,0.29256594724220625,3,5.0,8.176470588235293
user_run_0193,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,5.0,0.127883,4722,91,3921,0.8303684879288437,801,0.1696315120711563,179,0.037907666243117324,0.22347066167290885,3,5.0,8.802197802197803
user_run_0194,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,10.0,0.13683,4722,127,3281,0.6948326980093181,1441,0.3051673019906819,366,0.07750952986022872,0.2539902845246357,3,5.0,11.346456692913385
user_run_0195,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,15.0,0.142201,4722,142,2726,0.5772977551884795,1996,0.4227022448115205,766,0.16221939855993223,0.3837675350701403,3,5.0,14.056338028169014
user_run_0196,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,20.0,0.147152,4722,136,2234,0.47310461668784415,2488,0.5268953833121559,1592,0.33714527742482,0.639871382636656,2,5.0,18.294117647058822
user_run_0197,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,25.0,0.151401,4722,113,1829,0.38733587462939434,2893,0.6126641253706057,2177,0.46103346039813636,0.7525060490839959,1,5.0,25.601769911504423
user_run_0198,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,30.0,0.154759,4722,81,1514,0.3206268530283778,3208,0.6793731469716222,2695,0.5707327403642525,0.8400872817955112,2,5.0,39.60493827160494
user_run_0199,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,35.0,0.15813,4722,68,1194,0.25285895806861497,3528,0.747141041931385,3210,0.6797966963151207,0.9098639455782312,1,4.0,51.88235294117647
user_run_0200,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,40.0,0.161661,4722,49,938,0.19864464210080474,3784,0.8013553578991952,3575,0.7570944515036002,0.9447674418604651,1,4.0,77.22448979591837
user_run_0201,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,45.0,0.164761,4722,30,764,0.16179584921643372,3958,0.8382041507835662,3826,0.8102498941126641,0.9666498231430015,2,4.0,131.93333333333334
user_run_0202,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,50.0,0.167249,4722,25,601,0.12727657772130455,4121,0.8727234222786955,4020,0.8513341804320204,0.9754913855860228,2,4.0,164.84
user_run_0203,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,60.0,0.172847,4722,11,331,0.07009741634900465,4391,0.9299025836509953,4360,0.9233375688267683,0.9929401047597358,1,3.0,399.1818181818182
user_run_0204,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,70.0,0.178983,4722,5,152,0.03218975010588734,4570,0.9678102498941127,4559,0.9654807285048708,0.9975929978118162,2,2.0,914.0
user_run_0205,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,80.0,0.186042,4722,1,51,0.010800508259212199,4671,0.9891994917407878,4671,0.9891994917407878,1.0,4671,4671.0,4671.0
user_run_0206,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,85.0,0.19031,4722,1,26,0.005506141465480729,4696,0.9944938585345193,4696,0.9944938585345193,1.0,4696,4696.0,4696.0
user_run_0207,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,90.0,0.196029,4722,1,12,0.0025412960609911056,4710,0.9974587039390089,4710,0.9974587039390089,1.0,4710,4710.0,4710.0
user_run_0208,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,95.0,0.203189,4722,1,2,0.00042354934349851756,4720,0.9995764506565015,4720,0.9995764506565015,1.0,4720,4720.0,4720.0
user_run_0209,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,5,99.0,0.216932,4722,1,1,0.00021177467174925878,4721,0.9997882253282507,4721,0.9997882253282507,1.0,4721,4721.0,4721.0
user_run_0210,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,1.0,0.155231,4722,8,4444,0.941126641253706,278,0.058873358746293944,175,0.03706056755612029,0.6294964028776978,8,17.5,34.75
user_run_0211,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,2.5,0.165699,4722,22,4058,0.8593816179584922,664,0.14061838204150784,321,0.06797966963151207,0.48343373493975905,7,11.0,30.181818181818183
user_run_0212,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,5.0,0.17521,4722,30,3488,0.7386700550614147,1234,0.26132994493858536,571,0.12092333756882677,0.4627228525121556,6,10.5,41.13333333333333
user_run_0213,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,10.0,0.183871,4722,33,2538,0.5374841168996188,2184,0.4625158831003812,1762,0.373146971622194,0.8067765567765568,5,11.0,66.18181818181819
user_run_0214,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,15.0,0.190132,4722,29,1773,0.3754764930114358,2949,0.6245235069885642,2587,0.5478610758153325,0.877246524245507,4,10.0,101.6896551724138
user_run_0215,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,20.0,0.194167,4722,17,1209,0.2560355781448539,3513,0.7439644218551461,3378,0.7153748411689962,0.9615713065755764,3,7.0,206.64705882352942
user_run_0216,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,25.0,0.197452,4722,8,834,0.17662007623888182,3888,0.8233799237611181,3851,0.8155442609063956,0.9904835390946503,3,5.5,486.0
user_run_0217,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,30.0,0.20042,4722,10,581,0.12304108428631935,4141,0.8769589157136807,4099,0.8680643795002118,0.9898575223375996,2,5.0,414.1
user_run_0218,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,35.0,0.203399,4722,5,392,0.08301567132570944,4330,0.9169843286742906,4316,0.914019483269801,0.9967667436489608,2,4.0,866.0
user_run_0219,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,40.0,0.206217,4722,4,231,0.04891994917407878,4491,0.9510800508259212,4477,0.9481152054214316,0.9968826541972835,4,5.0,1122.75
user_run_0220,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,45.0,0.208692,4722,5,140,0.02964845404489623,4582,0.9703515459551038,4574,0.9686573485811097,0.998254037538193,1,2.0,916.4
user_run_0221,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,50.0,0.211397,4722,5,90,0.01905972045743329,4632,0.9809402795425667,4626,0.9796696315120712,0.9987046632124352,1,2.0,926.4
user_run_0222,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,60.0,0.216337,4722,1,32,0.006776789495976281,4690,0.9932232105040237,4690,0.9932232105040237,1.0,4690,4690.0,4690.0
user_run_0223,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,70.0,0.221405,4722,1,10,0.0021177467174925877,4712,0.9978822532825075,4712,0.9978822532825075,1.0,4712,4712.0,4712.0
user_run_0224,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,80.0,0.227319,4722,1,1,0.00021177467174925878,4721,0.9997882253282507,4721,0.9997882253282507,1.0,4721,4721.0,4721.0
user_run_0225,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,85.0,0.230904,4722,1,1,0.00021177467174925878,4721,0.9997882253282507,4721,0.9997882253282507,1.0,4721,4721.0,4721.0
user_run_0226,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,90.0,0.235167,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0227,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,95.0,0.241897,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0228,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,11,99.0,0.253585,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0229,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,1.0,0.18791,4722,2,4415,0.9349851757729776,307,0.06501482422702244,287,0.060779330792037276,0.9348534201954397,20,153.5,153.5
user_run_0230,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,2.5,0.204061,4722,9,3917,0.8295213892418467,805,0.17047861075815332,599,0.12685302837780602,0.7440993788819876,12,28.0,89.44444444444444
user_run_0231,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,5.0,0.213541,4722,13,3126,0.662007623888183,1596,0.33799237611181704,1305,0.27636594663278274,0.8176691729323309,15,20.0,122.76923076923077
user_run_0232,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,10.0,0.222797,4722,17,1904,0.40321897501058873,2818,0.5967810249894112,2517,0.5330368487928844,0.8931866572036906,10,16.0,165.76470588235293
user_run_0233,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,15.0,0.227831,4722,8,1157,0.2450232952138924,3565,0.7549767047861076,3454,0.7314697162219399,0.9688639551192146,8,11.5,445.625
user_run_0234,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,20.0,0.232062,4722,4,675,0.14294790343074967,4047,0.8570520965692503,4023,0.8519695044472682,0.994069681245367,5,9.5,1011.75
user_run_0235,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,25.0,0.235356,4722,1,394,0.08343922066920796,4328,0.916560779330792,4328,0.916560779330792,1.0,4328,4328.0,4328.0
user_run_0236,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,30.0,0.23848,4722,1,230,0.04870817450232952,4492,0.9512918254976704,4492,0.9512918254976704,1.0,4492,4492.0,4492.0
user_run_0237,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,35.0,0.241182,4722,1,136,0.028801355357899194,4586,0.9711986446421008,4586,0.9711986446421008,1.0,4586,4586.0,4586.0
user_run_0238,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,40.0,0.243607,4722,1,78,0.016518424396442185,4644,0.9834815756035579,4644,0.9834815756035579,1.0,4644,4644.0,4644.0
user_run_0239,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,45.0,0.246245,4722,1,40,0.00847098686997035,4682,0.9915290131300296,4682,0.9915290131300296,1.0,4682,4682.0,4682.0
user_run_0240,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,50.0,0.248457,4722,1,17,0.003600169419737399,4705,0.9963998305802626,4705,0.9963998305802626,1.0,4705,4705.0,4705.0
user_run_0241,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,60.0,0.252633,4722,1,2,0.00042354934349851756,4720,0.9995764506565015,4720,0.9995764506565015,1.0,4720,4720.0,4720.0
user_run_0242,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,70.0,0.257072,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0243,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,80.0,0.262621,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0244,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,85.0,0.265716,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0245,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,90.0,0.269508,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0246,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,95.0,0.275734,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0247,user_pca10_standardized_l2_cosine,10,pca10_standardized_l2,cosine,20,99.0,0.286417,4722,1,0,0.0,4722,1.0,4722,1.0,1.0,4722,4722.0,4722.0
user_run_0248,user_pca20_l2_cosine,20,pca20_l2,cosine,5,1.0,0.082684,4722,4,4608,0.9758576874205845,114,0.0241423125794155,91,0.01927149512918255,0.7982456140350878,4,9.5,28.5
user_run_0249,user_pca20_l2_cosine,20,pca20_l2,cosine,5,2.5,0.10101,4722,4,4459,0.9443032613299449,263,0.05569673867005506,198,0.04193138500635324,0.752851711026616,5,30.0,65.75
user_run_0250,user_pca20_l2_cosine,20,pca20_l2,cosine,5,5.0,0.116584,4722,5,4270,0.904277848369335,452,0.09572215163066497,298,0.06310885218127912,0.6592920353982301,2,5.0,90.4
user_run_0251,user_pca20_l2_cosine,20,pca20_l2,cosine,5,10.0,0.141525,4722,6,3886,0.8229563744176197,836,0.17704362558238035,500,0.1058873358746294,0.5980861244019139,5,5.5,139.33333333333334
user_run_0252,user_pca20_l2_cosine,20,pca20_l2,cosine,5,15.0,0.158825,4722,3,3557,0.7532825074121136,1165,0.2467174925878865,687,0.1454891994917408,0.5896995708154507,5,473.0,388.3333333333333
user_run_0253,user_pca20_l2_cosine,20,pca20_l2,cosine,5,20.0,0.174551,4722,3,3223,0.6825497670478611,1499,0.3174502329521389,1488,0.31512071156289706,0.9926617745163442,5,6.0,499.6666666666667
user_run_0254,user_pca20_l2_cosine,20,pca20_l2,cosine,5,25.0,0.190469,4722,1,2918,0.6179584921643372,1804,0.3820415078356629,1804,0.3820415078356629,1.0,1804,1804.0,1804.0
user_run_0255,user_pca20_l2_cosine,20,pca20_l2,cosine,5,30.0,0.203592,4722,2,2623,0.5554849639983058,2099,0.4445150360016942,2088,0.44218551461245237,0.9947594092424964,11,1049.5,1049.5
user_run_0256,user_pca20_l2_cosine,20,pca20_l2,cosine,5,35.0,0.216194,4722,3,2320,0.4913172384582804,2402,0.5086827615417197,2394,0.5069885641677255,0.9966694421315571,3,5.0,800.6666666666666
user_run_0257,user_pca20_l2_cosine,20,pca20_l2,cosine,5,40.0,0.229398,4722,2,2048,0.433714527742482,2674,0.566285472257518,2670,0.565438373570521,0.9985041136873598,4,1337.0,1337.0
user_run_0258,user_pca20_l2_cosine,20,pca20_l2,cosine,5,45.0,0.240962,4722,2,1790,0.3790766624311732,2932,0.6209233375688268,2928,0.6200762388818297,0.9986357435197817,4,1466.0,1466.0
user_run_0259,user_pca20_l2_cosine,20,pca20_l2,cosine,5,50.0,0.251472,4722,1,1554,0.3290978398983482,3168,0.6709021601016518,3168,0.6709021601016518,1.0,3168,3168.0,3168.0
user_run_0260,user_pca20_l2_cosine,20,pca20_l2,cosine,5,60.0,0.275246,4722,4,1082,0.229140194832698,3640,0.770859805167302,3630,0.7687420584498094,0.9972527472527473,2,4.0,910.0
user_run_0261,user_pca20_l2_cosine,20,pca20_l2,cosine,5,70.0,0.300293,4722,4,660,0.1397712833545108,4062,0.8602287166454892,4050,0.8576874205844981,0.9970457902511078,3,4.5,1015.5
user_run_0262,user_pca20_l2_cosine,20,pca20_l2,cosine,5,80.0,0.327199,4722,1,309,0.06543837357052097,4413,0.934561626429479,4413,0.934561626429479,1.0,4413,4413.0,4413.0
user_run_0263,user_pca20_l2_cosine,20,pca20_l2,cosine,5,85.0,0.341137,4722,1,183,0.03875476493011436,4539,0.9612452350698857,4539,0.9612452350698857,1.0,4539,4539.0,4539.0
user_run_0264,user_pca20_l2_cosine,20,pca20_l2,cosine,5,90.0,0.358209,4722,1,93,0.019695044472681066,4629,0.9803049555273189,4629,0.9803049555273189,1.0,4629,4629.0,4629.0
