rank,k_distance
1254,0.5165841877124966
1255,0.5166241650428618
1256,0.5166289840415681
1257,0.5168939654164277
1258,0.5171621673225434
1259,0.5175085491821791
1260,0.5175418109006771
1261,0.517543622047618
1262,0.5176142326086646
1263,0.5176193106983276
1264,0.5176642384596035
1265,0.5177216301210199
1266,0.5178009228080738
1267,0.5178192771379551
1268,0.517847524168888
1269,0.517892811812414
1270,0.5179037572341414
1271,0.5179478500137498
1272,0.5179636655512405
1273,0.51811075174685
1274,0.5182418138714817
1275,0.5182708137815158
1276,0.5182921063749963
1277,0.5184067159713835
1278,0.5184270996737839
1279,0.518484375149868
1280,0.5185029614926568
1281,0.5185357488513148
1282,0.5186481763999315
1283,0.518655053027294
1284,0.5187119809448377
1285,0.5188382466172201
1286,0.5188568332239711
1287,0.519159873134379
1288,0.5193248600568784
1289,0.5194462865788597
1290,0.5196512473919848
1291,0.5197332040425529
1292,0.5197432230671271
1293,0.5199391118492683
1294,0.5202976649853615
1295,0.5204646862597377
1296,0.5207043951769181
1297,0.5207705608726891
1298,0.5209112859873657
1299,0.5209772897395667
1300,0.5210187383674592
1301,0.5210415883758852
1302,0.5212185863094576
1303,0.521362645413181
1304,0.5213844624815782
1305,0.5214563338291511
1306,0.521638567317479
1307,0.5217398468483518
1308,0.5217505113726997
1309,0.5218907710868563
1310,0.5220458836650067
1311,0.52208289357874
1312,0.5221492693671588
1313,0.5223224198325829
1314,0.5223946042607264
1315,0.5224072913673561
1316,0.5224225860472339
1317,0.5225432187533345
1318,0.5225448218592287
1319,0.5226973167364253
1320,0.522721847621082
1321,0.5229613801154347
1322,0.5231477018580182
1323,0.5231872593253024
1324,0.5232963366291918
1325,0.52344446949877
1326,0.5235667121357599
1327,0.5238604894195814
1328,0.5238781513583113
1329,0.5239094560707973
1330,0.52392766815166
1331,0.5239992303923473
1332,0.5240114671516607
1333,0.5241409871056382
1334,0.5241940689372364
1335,0.5244758454166006
1336,0.5245693707879822
1337,0.5246734648299932
1338,0.524697512641578
1339,0.5247415003723749
1340,0.5248374010529266
1341,0.524855135557759
1342,0.5248615043976577
1343,0.525043644687867
1344,0.5250934734702009
1345,0.5251188266809965
1346,0.5251876823856914
1347,0.5252667377012582
1348,0.525276090091938
1349,0.5252874864529036
1350,0.5255650749739764
1351,0.5255991498993343
1352,0.5256012152756239
1353,0.5256950577216861
1354,0.5257282620448684
1355,0.5259062402645104
1356,0.5260353313700757
1357,0.5261841022211462
1358,0.5262894543504432
1359,0.5264337518717903
1360,0.5265910661786728
1361,0.5266115481191542
1362,0.5266145312529675
1363,0.5266627938328627
1364,0.5267568818006856
1365,0.5267683781140059
1366,0.5268012134522919
1367,0.5268916955163293
1368,0.5268922647319059
1369,0.527007700992475
1370,0.5270251536727832
1371,0.5270655816305536
1372,0.5271814829810924
1373,0.5271865593457037
1374,0.5272011427558682
1375,0.5272013122223289
1376,0.5272385825491376
1377,0.5272924855188914
1378,0.5273039447505427
1379,0.5273204506368352
1380,0.5273637990054145
1381,0.5275545759112703
1382,0.5275591615167479
1383,0.5275774671835194
1384,0.5275909819326481
1385,0.5276095874720524
1386,0.5276324499434166
1387,0.5277972217445173
1388,0.5278915666109782
1389,0.5279870247180156
1390,0.5281049470969612
1391,0.528182646502772
1392,0.5282695011863914
1393,0.5282827020523861
1394,0.5284632988233051
1395,0.5285034620256936
1396,0.5285994243476029
1397,0.5286267285452697
1398,0.5287128160835208
1399,0.528775191669886
1400,0.5288474892820885
1401,0.5288509118357511
1402,0.5289463949224879
1403,0.5290160148116694
1404,0.5292342098399345
1405,0.5293492355232255
1406,0.5295069982820155
1407,0.5295130622901649
1408,0.5295781724655786
1409,0.5297013635843111
1410,0.5297186135910309
1411,0.529767537350758
1412,0.529956288180345
1413,0.5299661114673127
1414,0.530028842299589
1415,0.5300340690647581
1416,0.5301265209291739
1417,0.5301438578240565
1418,0.5301898545127495
1419,0.5301900150229908
1420,0.5302792666299825
1421,0.5303971813056041
1422,0.5304742396279636
1423,0.5305922901333346
1424,0.5305966858017765
1425,0.5307736696638368
1426,0.5308462162424148
1427,0.530916261253775
1428,0.5309685911446815
1429,0.531057646119846
1430,0.5310747044919697
1431,0.5312045727729233
1432,0.5312073569216635
1433,0.5312557847433153
1434,0.5313085941537827
1435,0.5314228308435891
1436,0.5314366600938611
1437,0.5314603343951725
1438,0.5316458286399779
1439,0.5316804236794166
1440,0.5318448730600189
1441,0.5318696832380692
1442,0.5320030230664763
1443,0.5320123663044847
1444,0.532334053203662
1445,0.5323402430630659
1446,0.5324011294222395
1447,0.5324305735402151
1448,0.5325302308900708
1449,0.5326284947300742
1450,0.532721008960104
1451,0.532723964728046
1452,0.5330252981398304
1453,0.5331178701184298
1454,0.5331637740112547
1455,0.5332190132065051
1456,0.5332303113144411
1457,0.5332303275213932
1458,0.5332415137687172
1459,0.533248897090254
1460,0.5333102292708126
1461,0.5333624616200403
1462,0.5334643368738943
1463,0.5336859643712
1464,0.5337786895323553
1465,0.5338317660830805
1466,0.5339323774691359
1467,0.5341432730653979
1468,0.5342083863919476
1469,0.5345497368688095
1470,0.5345588861517343
1471,0.5346457774505043
1472,0.5346747492143691
1473,0.5347538143240776
1474,0.5350020121306225
1475,0.5352246164376909
1476,0.5352355207307735
1477,0.5352783383468731
1478,0.5353367015697046
1479,0.5354234363125234
1480,0.5357625927278834
1481,0.5357716183076484
1482,0.5358461019097954
1483,0.5358665198009738
1484,0.5360537448635734
1485,0.536069681450623
1486,0.5363544456000952
1487,0.536423416533627
1488,0.5365427298646566
1489,0.5365780771467727
1490,0.5365834869536235
1491,0.5366402483507022
1492,0.5366667844765499
1493,0.536703434367416
1494,0.5367424797218108
1495,0.5367873943700481
1496,0.5368847825175879
1497,0.5369545116616817
1498,0.5371275459971822
1499,0.5373050208317214
1500,0.5373727263051116
1501,0.5374295691288058
1502,0.5374853685775175
1503,0.5376135970344751
1504,0.5376895160310048
1505,0.5378786820209205
1506,0.537922760361784
1507,0.5379728953266047
1508,0.5380144947632942
1509,0.5380945535770889
1510,0.5381913745031406
1511,0.5382060918927645
1512,0.53825162654097
1513,0.5383401900167049
1514,0.5383764694597903
1515,0.5383861968723043
1516,0.5384227326828261
1517,0.5384595858731198
1518,0.5384807838161216
1519,0.5384970256555779
1520,0.5385699607523149
1521,0.5386885437466116
1522,0.5388215556023767
1523,0.5390692393990277
1524,0.5390835282374586
1525,0.539165587295201
1526,0.5393171187384741
1527,0.5393195531748722
1528,0.5393262413316875
1529,0.5394187666336206
1530,0.5394590539965187
1531,0.5394952839086891
1532,0.53955580853393
1533,0.5398307766409034
1534,0.5399820228339481
1535,0.540163865342401
1536,0.5403457335441542
1537,0.5404351469564491
1538,0.5406753019465752
1539,0.5407785446650784
1540,0.54087599997159
1541,0.540909885588449
1542,0.54105515531146
1543,0.5410754940261497
1544,0.541117904255989
1545,0.541150626574272
1546,0.5412690568010112
1547,0.5412773186121076
1548,0.5412936911125819
1549,0.541768782250766
1550,0.5417688634139592
1551,0.5418186555294908
1552,0.541852955191775
1553,0.5418954185371392
1554,0.5422319327696082
1555,0.5422723073685669
1556,0.5423657788960551
1557,0.5425101940569899
1558,0.5425270266965692
1559,0.5425390389098348
1560,0.5426254937493742
1561,0.5427146576104919
1562,0.5427482697816056
1563,0.5427610386630524
1564,0.5427774978584508
1565,0.5429135931499153
1566,0.5429267925741281
1567,0.5429968153568467
1568,0.5430748310367379
1569,0.5431349320866393
1570,0.5431703979812856
1571,0.5431901809011663
1572,0.5431968393741168
1573,0.543229970064951
1574,0.5433454714744415
1575,0.5433473226079562
1576,0.5433522118657284
1577,0.5434542039009174
1578,0.5435430721269248
1579,0.5436965358247137
1580,0.5438108653863579
1581,0.5439211021422301
1582,0.5439276302200016
1583,0.5439825131471936
1584,0.544116148926004
1585,0.5441410676858478
1586,0.544145090694385
1587,0.5441558143894424
1588,0.5442977338603905
1589,0.5443909179450694
1590,0.544508137789806
1591,0.5445165544748978
1592,0.5445398940979734
1593,0.5446625054340517
1594,0.544878066706258
1595,0.544895730047923
1596,0.5450439096222292
1597,0.545094274623275
1598,0.5451014262223548
1599,0.5451231484226269
1600,0.5452355576513932
1601,0.5452942116290127
1602,0.5452959993426865
1603,0.5453226231399493
1604,0.545386369540339
1605,0.5454514909163624
1606,0.5454799341711017
1607,0.5455163944006687
1608,0.5456524895281907
1609,0.5458623304099903
1610,0.5459328471562692
1611,0.5459997909682306
1612,0.5460322326366238
1613,0.5461234815100706
1614,0.5461676375655883
1615,0.5462038482335821
1616,0.5462099769195179
1617,0.5462427261134983
1618,0.5464464050516126
1619,0.5464808336695746
1620,0.5464849789864871
1621,0.5464978210034124
1622,0.5465891269752752
1623,0.5466383849369472
1624,0.5466631389928276
1625,0.5466647940459096
1626,0.5466801811919755
1627,0.5467242644297821
1628,0.5467422361095392
1629,0.5467586945059459
1630,0.546774801405242
1631,0.546847176206875
1632,0.5468484919928241
1633,0.546901236076192
1634,0.5470261351463359
1635,0.5470528273173979
1636,0.5470561894277137
1637,0.5470965272975955
1638,0.5471968531610779
1639,0.5472300364758637
1640,0.5473450576681662
1641,0.547514425315293
1642,0.5475305210396217
1643,0.547599111206446
1644,0.5478476555219329
1645,0.5479152191091055
1646,0.548046208619557
1647,0.5480628693840177
1648,0.5481127061707816
1649,0.5481229702222157
1650,0.5481747158416201
1651,0.5483861474713312
1652,0.5484479559638079
1653,0.5484539204885044
1654,0.5485565582679033
1655,0.5486090070409424
1656,0.5487828067648506
1657,0.5489052977374986
1658,0.5489920119517782
1659,0.5490965917645567
1660,0.549121034069221
1661,0.5491628720012678
1662,0.549194984063623
1663,0.5493047431317728
1664,0.5493098009054496
1665,0.5493846078154014
1666,0.5494658225252813
1667,0.5494736301381792
1668,0.5494785121422151
1669,0.5495656222666805
1670,0.5496354069498544
1671,0.5497944375069604
1672,0.5498110963568509
1673,0.5499370728533346
1674,0.549958517025464
1675,0.5500155753924449
1676,0.5501691777555371
1677,0.5501943825512121
1678,0.5502361707288497
1679,0.5504553246109987
1680,0.5504663238098035
1681,0.5505234525070242
1682,0.5506863415035137
1683,0.5508500218303218
1684,0.5508687132540655
1685,0.5509863347665177
1686,0.5509973498812354
1687,0.5510523901601102
1688,0.5510684177956606
1689,0.5511907456552907
1690,0.551243359447708
1691,0.5512776041640738
1692,0.5512835286700775
1693,0.5513125881464702
1694,0.5513286962851153
1695,0.5513722430019548
1696,0.5514888917453161
1697,0.5515064622109307
1698,0.5515759127014574
1699,0.551616096170101
1700,0.5517191002028123
1701,0.5517208754648635
1702,0.5517407200048207
1703,0.5518570935539203
1704,0.5518945626346708
1705,0.5521059151998087
1706,0.5521068925338541
1707,0.5524526921085761
1708,0.5524529183990585
1709,0.5525115593654495
1710,0.5527606746076577
1711,0.5529232823357324
1712,0.5530743948208868
1713,0.5531235961752923
1714,0.5531365096672178
1715,0.5531815973978444
1716,0.5532068531760652
1717,0.5532286863979752
1718,0.5532309631286776
1719,0.5532852454655561
1720,0.5533991279491032
1721,0.5534844698864663
1722,0.553492732083398
1723,0.553518395648593
1724,0.5535672608064197
1725,0.5535835503976922
1726,0.5536479257873812
1727,0.5536690471786349
1728,0.5538015749943701
1729,0.5538381516508932
1730,0.5539596853242958
1731,0.5540440854690265
1732,0.5540748305292262
1733,0.5541033701967186
1734,0.5541186728838305
1735,0.554149029146425
1736,0.5541629929674453
1737,0.5542228601519232
1738,0.5543909611376467
1739,0.5544078935124823
1740,0.5544621055209789
1741,0.5544629780885721
1742,0.5545388291738864
1743,0.5546448784558667
1744,0.5548087380509377
1745,0.554869029614472
1746,0.5548872633503888
1747,0.5549343527486494
1748,0.5550937419104853
1749,0.5551526688337166
1750,0.5551894270151045
1751,0.5552374155519091
1752,0.5552426290646479
1753,0.5552992234370306
1754,0.5555373761721896
1755,0.5555595725126482
1756,0.5555689227920881
1757,0.5556312518591815
1758,0.5556679576893844
1759,0.5557181613241334
1760,0.5557560052803022
1761,0.5557610007909481
1762,0.5558001790498623
1763,0.5558315038335389
1764,0.5559122453664005
1765,0.5559626619121086
1766,0.5559904496450081
1767,0.5559927155372821
1768,0.555999154718486
1769,0.5561905877001313
1770,0.5561931933560957
1771,0.5562054498993841
1772,0.5562827044082348
1773,0.5563407824826598
1774,0.5564739980740661
1775,0.5564878475941284
1776,0.5564989289162254
1777,0.5566725172038487
1778,0.5568337208778661
1779,0.5568709341698934
1780,0.557025251284534
1781,0.5572159160566497
1782,0.5572288195147053
1783,0.5573142125399091
1784,0.5573462039404811
1785,0.557392743593002
1786,0.5574306128741362
1787,0.5575562613140228
1788,0.5576890136440488
1789,0.5578533525574021
1790,0.5578973301493138
1791,0.5580287560416239
1792,0.5580773521029604
1793,0.5584408450409146
1794,0.5584617423642573
1795,0.5584688194464387
1796,0.5585054970939709
1797,0.5585230825613925
1798,0.5585541697536098
1799,0.5587507838599549
1800,0.5587931710737858
1801,0.5588024798961448
1802,0.5588351046299045
1803,0.5588767629193918
1804,0.5589609490257045
1805,0.5589880019494184
1806,0.5589895678453278
1807,0.5590542243092318
1808,0.5590947408534972
1809,0.5591191734985049
1810,0.5591239445089256
1811,0.5591443012875326
1812,0.5591554758325507
1813,0.559347730449691
1814,0.5593963052609721
1815,0.5594290279684653
1816,0.5594329317060183
1817,0.5596153471900671
1818,0.5596557989541515
1819,0.559693612776893
1820,0.5597197864690953
1821,0.5598475971282071
1822,0.5598848616396725
1823,0.5599150770125507
1824,0.5599955223266404
1825,0.5601766155631882
1826,0.5602095880869841
1827,0.5603549762744933
1828,0.5603763656884211
1829,0.5606615975633453
1830,0.5606957718510794
1831,0.5607116915330008
1832,0.5607833592618234
1833,0.5608690008778521
1834,0.560877062119383
1835,0.5609197846799412
1836,0.5609700335118599
1837,0.5609744948705246
1838,0.5609818913282588
1839,0.5611207748322329
1840,0.5615951178833611
1841,0.5616599298506482
1842,0.5617541786543708
1843,0.5617753081775267
1844,0.561963412086302
1845,0.5620348826879612
1846,0.5621795400803438
1847,0.5623057881533708
1848,0.5623079326399636
1849,0.5623358637713227
1850,0.5623466646846584
1851,0.5623791020064767
1852,0.5624139615823444
1853,0.5624532089893302
1854,0.5624572730865118
1855,0.5626210581505587
1856,0.5627733544128921
1857,0.5627858668853448
1858,0.562840125400657
1859,0.5629468413370504
1860,0.5631052981325659
1861,0.5631362140861094
1862,0.5631568800925203
1863,0.5633252036869123
1864,0.563325351165484
1865,0.5633890141096802
1866,0.5634328302714993
1867,0.5635074486087821
1868,0.5635131169470672
1869,0.5635151981422128
1870,0.5637389307064717
1871,0.5639521263280567
1872,0.5640250229730004
1873,0.5640633434932358
1874,0.5640708952450553
1875,0.5640755026891944
1876,0.5640968218740923
1877,0.5641343982661597
1878,0.5642187853659031
1879,0.5643290303167403
1880,0.5645465479775678
1881,0.5647369953607373
1882,0.5651718452041561
1883,0.5653172184100799
1884,0.5653185543049438
1885,0.5653761009456104
1886,0.5654201495998403
1887,0.5654663139530879
1888,0.5655208942590885
1889,0.565564448068592
1890,0.5656064176089113
1891,0.5657068672734398
1892,0.5657832739499101
1893,0.5658190521816917
1894,0.565866961025254
1895,0.5658710383186112
1896,0.5659141436557149
1897,0.5659328314991356
1898,0.565948483709757
1899,0.5659759255586279
1900,0.5661174549982577
1901,0.5661498171943689
1902,0.5661740163572334
1903,0.5661853657959482
1904,0.5662480673191914
1905,0.5663417059873086
1906,0.566342737357147
1907,0.5663660717864321
1908,0.5664821136754133
1909,0.5665250985927313
1910,0.5665381847749933
1911,0.5665878867867105
1912,0.5666649206583362
1913,0.5666737634589881
1914,0.5667795522651476
1915,0.5667887317528886
1916,0.566797044328893
1917,0.5668132232329357
1918,0.5669093052396124
1919,0.5670709127433317
1920,0.5670711101757435
1921,0.5671066138649676
1922,0.5672661415151394
1923,0.5672971281717909
1924,0.5673403892001554
1925,0.5676442836253222
1926,0.567648693432375
1927,0.5676625269911393
1928,0.5677369914288407
1929,0.5677752839511105
1930,0.568010595888661
1931,0.5680111594447702
1932,0.5680660808345961
1933,0.5681768688484096
1934,0.5684277443444004
1935,0.5684999519413155
1936,0.568524079827032
1937,0.5685352977808029
1938,0.5688519190484987
1939,0.5690022550947788
1940,0.5690101905046572
1941,0.5690365099609891
1942,0.5690378070478677
1943,0.569095428337717
1944,0.5691373638735495
1945,0.5691648737530568
1946,0.5691654469987963
1947,0.5691985278929781
1948,0.5692374065080145
1949,0.5693244013722137
1950,0.5693359736311656
1951,0.5695208231770315
1952,0.5695789087798089
1953,0.5696101403422709
1954,0.5696658770997036
1955,0.5696889201779701
1956,0.5696914930547494
1957,0.5697980203670945
1958,0.5698916611836251
1959,0.5699361543193984
1960,0.5699664596912454
1961,0.5699839628418324
1962,0.5701875812853685
1963,0.5704863451051625
1964,0.5705575702368997
1965,0.5707883288437787
1966,0.5707930579990872
1967,0.5708890693536754
1968,0.5708926958866556
1969,0.5708944575483387
1970,0.5709180768855555
1971,0.5710181013119735
1972,0.5710290463227183
1973,0.5712279847029658
1974,0.5712556662624686
1975,0.5713685565814948
1976,0.5714282227509788
1977,0.5714781064189413
1978,0.5714832772249747
1979,0.5714917854138817
1980,0.5715854838326782
1981,0.5716272281291792
1982,0.5716874155488532
1983,0.5717231127886109
1984,0.5717856921593409
1985,0.5718101902477626
1986,0.5718336145084695
1987,0.5719353840339537
1988,0.5720300891766363
1989,0.5723244126698281
1990,0.5724567148701311
1991,0.5725153783224335
1992,0.5725368023418015
1993,0.5725427252875674
1994,0.5725482385980636
1995,0.5725533325408345
1996,0.5725535939979585
1997,0.5725662575064097
1998,0.5725916807687963
1999,0.5726605068320703
2000,0.572809782156021
2001,0.5729421447643299
2002,0.5729549656893611
2003,0.5733217205825447
2004,0.5733488304431027
2005,0.5733930890882148
2006,0.573396051273779
2007,0.5733990680752163
2008,0.5734560308429271
2009,0.5734987647590044
2010,0.5735707524903999
2011,0.5735889182465232
2012,0.5736845364897298
2013,0.5737285989092223
2014,0.573788788951144
2015,0.5738303411187264
2016,0.5738893109401227
2017,0.5739395680997097
2018,0.5739827459335554
2019,0.5741479320844005
2020,0.5742231420813301
2021,0.5742504822168981
2022,0.5742743344504786
2023,0.5743596763688368
2024,0.5743930933859362
2025,0.5744441986668088
2026,0.5746695373365196
2027,0.5747357264865274
2028,0.5748648069770917
2029,0.5749047531361082
2030,0.5749906958809792
2031,0.5750573822895833
2032,0.575173760363621
2033,0.575245831528008
2034,0.5752473146613222
2035,0.5752476226047696
2036,0.5752526016453705
2037,0.5754569705942686
2038,0.575499692840526
2039,0.5756137121614835
2040,0.575640040060088
2041,0.5757251547362858
2042,0.5758401246640581
2043,0.5759027426426762
2044,0.576048296159781
2045,0.576096641876505
2046,0.576192155133592
2047,0.5761936793381097
2048,0.5764003758804528
2049,0.5764179263484996
2050,0.5764467307829633
2051,0.5764622012630608
2052,0.5764650526767146
2053,0.5765134767720996
2054,0.5765210713340252
2055,0.5765393385663019
2056,0.5765709840993634
2057,0.5765876820154097
2058,0.5766081075758187
2059,0.5766128215739657
2060,0.5766806678132828
2061,0.576701918802675
2062,0.5767057105276956
2063,0.5767071097860744
2064,0.5767181724426725
2065,0.5767781072045643
2066,0.5768820576362048
2067,0.5769109803758601
2068,0.5770061751061553
2069,0.5770571611584105
2070,0.5770668799430956
2071,0.5770878997118878
2072,0.5771062494890967
2073,0.5771548315270045
2074,0.5772013920816051
2075,0.5773714801037664
2076,0.5773912526432925
2077,0.5774784061854927
2078,0.5775564521471435
2079,0.5776517961869397
2080,0.5776640626864993
2081,0.5777386273966492
2082,0.5777741487852681
2083,0.5777924545520012
2084,0.5778846440777718
2085,0.5781997797775662
2086,0.5782066294016937
2087,0.5782255409396807
2088,0.5783313710978267
2089,0.5783566106541228
2090,0.5784891889079937
2091,0.5784951898296504
2092,0.5785060191716502
2093,0.5785440155841524
2094,0.5785485348826196
2095,0.5785608392144173
2096,0.5786057839618508
2097,0.5786443330146319
2098,0.5786750088968422
2099,0.5787014171346585
2100,0.5787074350605377
2101,0.578811507060583
2102,0.5788336332018248
2103,0.5790138387886016
2104,0.5790147575195553
2105,0.5790658516631977
2106,0.5791380226967927
2107,0.5792651873776138
2108,0.5793793213449523
2109,0.5793962071163631
2110,0.5794232654175033
2111,0.5794733121614402
2112,0.5796668491854795
2113,0.5796833925795933
2114,0.5798125722068186
2115,0.5799089564745419
2116,0.5799695074675708
2117,0.5799732105844311
2118,0.5799817990089142
2119,0.5799855413123376
2120,0.5800122898662596
2121,0.5800218227084679
2122,0.580075527258195
2123,0.5804010365348005
2124,0.5804021550255469
2125,0.5804522075150419
2126,0.5805092875053981
2127,0.580517376373769
2128,0.5805280522962768
2129,0.5806515654536175
2130,0.5807047128366221
2131,0.580713871078324
2132,0.5807855884134485
2133,0.5808449967148677
2134,0.5810494757995696
2135,0.5810653642707937
2136,0.5811013661269075
2137,0.5812209906505108
2138,0.5812569070070519
2139,0.5812721709455041
2140,0.5812873821109674
2141,0.5814175149631071
2142,0.5814590827444748
2143,0.5814860527217418
2144,0.5816458665533306
2145,0.5817804956665672
2146,0.5817846194664931
2147,0.5818310738916952
2148,0.5818518268917583
2149,0.5818565265343005
2150,0.5818678871119234
2151,0.5818783242591766
2152,0.5819072042400448
2153,0.5820099860328766
2154,0.5820599340897965
2155,0.5820850638106907
2156,0.5822856328455055
2157,0.5823407293951295
2158,0.5823977606071826
2159,0.58240646881159
2160,0.5824327951814359
2161,0.5824735439294572
2162,0.5825577992364035
2163,0.5826615849794292
2164,0.5827504815795659
2165,0.5827711485813334
2166,0.5827846568436068
2167,0.5827909532685568
2168,0.5828233972490164
2169,0.5828569683187499
2170,0.5828816707468009
2171,0.5830473921420226
2172,0.5831463892832138
2173,0.5833742876442869
2174,0.5834113091462673
2175,0.583412173354079
2176,0.5835791843336889
2177,0.5837086117881238
2178,0.5837228803547534
2179,0.583725468525089
2180,0.5838173711664192
2181,0.5838447087874481
2182,0.5838883163329607
2183,0.5840227749088669
2184,0.5841368770440865
2185,0.5841453367855055
2186,0.5841555750517573
2187,0.5841727710363056
2188,0.5841932492964472
2189,0.5842335711430706
2190,0.5842680896568206
2191,0.5842688148499574
2192,0.5845375954460201
2193,0.584689739588169
2194,0.5846993044418931
2195,0.5847059868022018
2196,0.5847216956994805
2197,0.5847618535440191
2198,0.5847692801085881
2199,0.5848113011358359
2200,0.5848545157012388
2201,0.5848571088242867
2202,0.5848598067073976
2203,0.5850108967065448
2204,0.5850636307043567
2205,0.5850744772357921
2206,0.5851521882099187
2207,0.585153428813249
2208,0.5852339877665356
2209,0.5853495031258608
2210,0.5853809976734976
2211,0.5854841063128728
2212,0.5855286882406245
2213,0.5855646354637228
2214,0.5856252443822081
2215,0.5856551993738206
2216,0.5858571050358251
2217,0.5858698452201498
2218,0.5859278774571851
2219,0.5859561269817021
2220,0.5859737277192649
2221,0.5860211997035507
2222,0.5860272128864594
2223,0.5860327071931767
2224,0.5860465042059126
2225,0.5860877573315908
2226,0.5860987899353667
2227,0.5861011981261888
2228,0.5862058917936553
2229,0.5862217015736373
2230,0.5863317149524945
2231,0.5864912952985804
2232,0.5865392620945026
2233,0.5865744008955621
2234,0.5865811774272254
2235,0.5866218532882945
2236,0.586673284355437
2237,0.5868021060910104
2238,0.5868638443309591
2239,0.5868699104688576
2240,0.5868713157126401
2241,0.5869984350917696
2242,0.5870430322077468
2243,0.5871710514110964
2244,0.58720326282995
2245,0.58720326282995
2246,0.5875366872059734
2247,0.5875962335729341
2248,0.5876201055759822
2249,0.587667224534407
2250,0.5877476962044266
2251,0.5878181357731627
2252,0.5878193414113495
2253,0.5879135282482204
2254,0.5879416852234283
2255,0.5879538081162757
2256,0.5879597488077357
2257,0.5879634569452771
2258,0.5881171044715546
2259,0.5881721835052279
2260,0.5882278937652483
2261,0.588302412619732
2262,0.5883788289624787
2263,0.5883869320211532
2264,0.588489542036579
2265,0.5885203433092928
2266,0.5885454792218644
2267,0.5886615196865741
2268,0.5886800151425102
2269,0.5887044330662698
2270,0.5888539695375758
2271,0.5888686254171036
2272,0.588876204858197
2273,0.5888976573032345
2274,0.5889034587376519
2275,0.588913401658811
2276,0.5889181462370034
2277,0.5889713570583764
2278,0.5890448502242482
2279,0.589053606588071
2280,0.5890707190590546
2281,0.5890824443207339
2282,0.5891296428522907
2283,0.5891315056380655
2284,0.5891379162326437
2285,0.5892527581566802
2286,0.5894026413622222
2287,0.5894636877749577
2288,0.589534384533946
2289,0.5895368155817877
2290,0.589592450392588
2291,0.5896898072066582
2292,0.5897673755197244
2293,0.5898162468131762
2294,0.5899169880456275
2295,0.5899684887647804
2296,0.590022981151679
2297,0.5900535009453574
2298,0.5900864712817531
2299,0.5903206416919466
2300,0.5903673958018473
2301,0.5904617738952804
2302,0.5904956161115997
2303,0.5905213688442856
2304,0.5905990576824218
2305,0.5907703561082789
2306,0.5908983760144528
2307,0.5909954964344437
2308,0.5910176698770453
2309,0.5913235822103381
2310,0.5914577259401927
2311,0.5916086959493951
2312,0.591621405059872
2313,0.5916352864265615
2314,0.591672341731612
2315,0.5917091078759646
2316,0.5918696495534155
2317,0.5920708389549955
2318,0.5922078566048067
2319,0.5924505348284739
2320,0.5925222090522295
2321,0.5925819093927513
2322,0.5925824810176261
2323,0.5926159049545627
2324,0.592697762874838
2325,0.5928161578641149
2326,0.593119978427033
2327,0.5933496716219719
2328,0.5934470870990789
2329,0.5934828090982713
2330,0.5936120402378147
2331,0.5936408638255818
2332,0.5936546239362765
2333,0.5936867843643823
2334,0.5937189526243154
2335,0.5937692479228888
2336,0.5937815492786991
2337,0.5938453974314772
2338,0.5939735542717607
2339,0.5939755260714569
2340,0.5940010980597603
2341,0.5940549563579409
2342,0.5940579783729176
2343,0.5940834699825678
2344,0.5941338828880581
2345,0.5941512934489639
2346,0.5941994764192811
2347,0.5942112594417764
2348,0.594233100517791
2349,0.5942336430709984
2350,0.5942905863885083
2351,0.5943334657390728
2352,0.5943479390207977
2353,0.5943936370418759
2354,0.5944425559679628
2355,0.5945762598818667
2356,0.5946401944938713
2357,0.5946614228449949
2358,0.5947397571953397
2359,0.5947966173253596
2360,0.5948917382047971
2361,0.594904106335705
2362,0.5949260544886518
2363,0.5949308959886241
2364,0.5949708776639324
2365,0.5950282423794042
2366,0.5951290729383625
2367,0.595143354968109
2368,0.5952207509144037
2369,0.595226286163508
2370,0.5952300409582898
2371,0.595318255072481
2372,0.5954550468760571
2373,0.5954574150355654
2374,0.5955307017192695
2375,0.5955682830257822
2376,0.595629929575564
2377,0.5957143766197117
2378,0.5958393262488321
2379,0.5958652049692166
2380,0.5959037721313001
2381,0.596063724895723
2382,0.5961967792108911
2383,0.5963592941349704
2384,0.596502171481387
2385,0.5965748586048596
2386,0.5965910165408396
2387,0.5966721266794621
2388,0.5966946885862365
2389,0.5966997744816647
2390,0.5967382359044322
2391,0.5969219286039726
2392,0.597017270776748
2393,0.5970198032497744
2394,0.5971203438180103
2395,0.5971698417615995
2396,0.5971730387909814
2397,0.5973223599996902
2398,0.5973305190705499
2399,0.597392010685942
2400,0.5974085444899242
2401,0.5975450580154277
2402,0.5975897810189943
2403,0.5976899318237188
2404,0.5977132884986556
2405,0.597769891049936
2406,0.5978793144133412
2407,0.5979842527133534
2408,0.5980015969337173
2409,0.5980299769079799
2410,0.5981777023513856
2411,0.5981849152081526
2412,0.5982003559235036
2413,0.598207044481633
2414,0.5982374699823588
2415,0.5982455398061777
2416,0.5982732195904524
2417,0.5983522933955003
2418,0.5984484395463363
2419,0.5984654094894304
2420,0.5984975203507684
2421,0.5985015064706698
2422,0.5985743075035113
2423,0.5985743736296789
2424,0.5985766601197913
2425,0.5986495126856073
2426,0.5988651635121269
2427,0.598909955681701
2428,0.5990974313988504
2429,0.5991245579951376
2430,0.599139240118927
